Session Category,Session Length,Break Category,Break Duration,Difficulty,Time of Day,Fatigue,Recovery Index,Performance,Error Count
Medium,67.42706099794938,Medium,16.25107197535678,Medium,Morning,2.6970824399179754,2.8478742850454855,130.08591184044593,4
Medium,63.71271232400593,Medium,19.741799032542236,Medium,Morning,2.548508492960237,3.032150941206432,131.70869903669123,4
Medium,68.28637729962688,Medium,17.242898366944853,Medium,Morning,2.731455091985075,2.903775873719186,130.49875189776844,2
Medium,64.09349261986308,Medium,17.985567525487152,Medium,Morning,2.5637397047945236,2.943679086599473,130.98569298800126,1
Medium,83.00563580928294,Medium,17.083518713975806,Medium,Morning,3.3202254323713176,2.8950009551640132,129.8397822089408,4
Medium,60.28260342254473,Medium,17.79950965205189,Medium,Morning,2.4113041369017894,2.933830787158088,131.05934216036292,3
Medium,69.34645895282502,Medium,15.39037445237604,Medium,Morning,2.7738583581130007,2.7966942388874445,129.59969555298656,3
Medium,65.98320466831478,Medium,16.201376802491914,Medium,Morning,2.6393281867325915,2.8449894272723513,130.12058723144622,2
Medium,89.86989908407148,Medium,15.880747204842395,Medium,Morning,3.5947959633628592,2.8261737538778298,129.0145940676598,0
Medium,86.8708084033285,Medium,17.900086259200577,Medium,Morning,3.47483233613314,2.9391664860340483,130.03849955213926,3
Medium,78.49405675027698,Medium,15.400961445198448,Medium,Morning,3.1397622700110794,2.7973399578190143,129.23895739254107,3
Medium,85.98665264512819,Medium,16.915925859910505,Medium,Morning,3.4394661058051277,2.8856900301310047,129.64605413524293,6
Medium,87.33127453799021,Medium,15.647694239552886,Medium,Morning,3.4932509815196084,2.812271722725705,129.00492280028604,1
Medium,71.42711547510002,Medium,15.741863330782055,Medium,Morning,2.857084619004001,2.8179123689493815,129.68621433259108,3
Medium,70.2489264486726,Medium,19.822459461739694,Medium,Morning,2.8099570579469044,3.0360321859766075,131.47830042986598,2
Medium,89.97487836458586,Medium,16.42694532320906,Medium,Morning,3.5989951345834346,2.8580175901977736,129.26514558699876,2
Medium,79.72744301863868,Medium,15.523259934072573,Medium,Morning,3.189097720745547,2.8047690811963,129.24905492882488,7
Medium,62.92199831574828,Medium,18.335297731608637,Medium,Morning,2.5168799326299314,2.961932323524031,131.17857865556232,1
Medium,81.22747539210575,Medium,18.284962970590485,Medium,Morning,3.24909901568423,2.959325671543776,130.425506356666,5
Medium,89.12421133928082,Medium,16.368524558928943,Medium,Morning,3.564968453571233,2.8546596347298125,129.27230862426728,8
Medium,76.22349679070643,Medium,19.203251623705626,Medium,Morning,3.0489398716282574,3.0058435629232174,130.9978086317575,4
Medium,80.026694762041,Medium,16.672917108130928,Medium,Morning,3.2010677904816403,2.8720333608855038,129.7751990966024,5
Medium,86.23248982095839,Medium,16.202848767362585,Medium,Morning,3.4492995928383356,2.845074996114387,129.3113003760768,4
Medium,89.39032999620868,Medium,15.148379333299523,Medium,Morning,3.5756131998483474,2.7818196937538926,128.6789443501828,0
Medium,85.72680295011895,Medium,18.543520015520347,Medium,Morning,3.429072118004758,2.9726437744807277,130.35207807784107,3
Medium,85.8166078777337,Medium,17.404524261299002,Medium,Morning,3.4326643151093483,2.912596518156731,129.8681078301445,6
Medium,86.36058463144232,Medium,16.87019919786853,Medium,Morning,3.454423385257693,2.883134476163967,129.61065242405405,6
Medium,86.63257013969951,Medium,19.109407418169948,Medium,Morning,3.4653028055879807,3.001187736327523,130.5441990850322,4
Medium,60.60354353865434,Medium,19.908870888730785,Medium,Morning,2.424141741546174,3.040173513356585,131.8972463653065,2
Medium,66.83148171524412,Medium,17.26024943987912,Medium,Morning,2.673259268609765,2.904726535526921,130.5645530156056,8
Medium,65.08083833386272,Medium,19.737095633585405,Medium,Morning,2.6032335333545085,3.0319241560418395,131.65215971498023,4
Medium,63.99322574749194,Medium,15.630865082246851,Medium,Morning,2.5597290298996778,2.811260311229317,129.93035345993488,4
Medium,82.91812456281454,Medium,17.35232380919111,Medium,Morning,3.3167249825125817,2.9097562045857095,129.9613246541731,3
Medium,76.25271585866946,Medium,19.2588192609663,Medium,Morning,3.0501086343467785,3.0085902178017134,131.01861310806694,1
Medium,84.15643411550299,Medium,19.291786400551043,Medium,Morning,3.3662573646201195,3.010216193360408,130.71547218226314,4
Medium,77.84993289772248,Medium,18.60186862604486,Medium,Morning,3.1139973159088994,2.9756248997556005,130.6910018821359,2
Medium,76.24961847556396,Medium,18.505284499572703,Medium,Morning,3.0499847390225585,2.970685428833927,130.71549869164886,2
Medium,80.81450934017363,Medium,19.54563143669886,Medium,Morning,3.2325803736069454,3.022648336187681,130.94860631589452,5
Medium,88.37854088501136,Medium,17.91673327466218,Medium,Morning,3.5351416354004543,2.9400468888147193,129.98523347511733,1
Medium,70.87257192979213,Medium,15.017990508378269,Medium,Morning,2.834902877191685,2.7737124973415863,129.354797101541,2
Medium,76.36233327268297,Medium,15.93308660052461,Medium,Morning,3.0544933309073192,2.82926949497501,129.57966262889278,6
Medium,73.71350841591237,Medium,19.99920650248961,Medium,Morning,2.948540336636495,3.0444846514137964,131.4073368746739,5
Medium,80.77741750832189,Medium,19.077040500163694,Medium,Morning,3.2310967003328757,2.9995768985112106,130.76551848775682,1
Medium,69.72034847648527,Medium,19.27291197640526,Medium,Morning,2.788813939059411,3.0092856095640013,131.2854709374526,5
Medium,81.13730644499557,Medium,16.20875592386877,Medium,Morning,3.245492257799823,2.8454183196308116,129.5178542992467,1
Medium,74.78720485471885,Medium,19.217180075355863,Medium,Morning,2.9914881941887543,3.006532741718003,131.0607737395553,3
Medium,89.5588417529516,Medium,19.68167340754112,Medium,Morning,3.5823536701180636,3.029247965493199,130.65163005382755,4
Medium,67.17121378037673,Medium,19.014120823563285,Medium,Morning,2.6868485512150695,2.9964380656023395,131.28465597360366,4
Medium,61.9200932742522,Medium,18.153942672748546,Medium,Afternoon,2.4768037309700883,2.9525085781299567,121.14326489406956,1
Medium,86.75419243405699,Medium,19.990581573001403,Medium,Afternoon,3.4701676973622795,3.0440738405950327,120.88242302739798,2
Medium,71.09116318678892,Medium,15.543758830248203,Medium,Afternoon,2.8436465274715568,2.80600892074444,119.60442483848396,0
Medium,77.66373121528487,Medium,19.01015493761616,Medium,Afternoon,3.106549248611395,2.9962398915749686,120.86336988398836,4
Medium,62.024970609789825,Medium,15.827538555128331,Medium,Afternoon,2.4809988243915932,2.823016744097749,120.1031351283904,1
Medium,61.956380237500426,Medium,19.032421612335177,Medium,Afternoon,2.478255209500017,2.9973520416378565,121.50056112360284,3
Medium,89.55003649373839,Medium,15.328097891932885,Medium,Afternoon,3.5820014597495358,2.7928874208308803,118.7610979068975,3
Medium,64.80726840528665,Medium,16.217826493461825,Medium,Afternoon,2.592290736211466,2.8459452711413036,120.17527143291896,0
Medium,68.34270891544965,Medium,18.45175460990939,Medium,Afternoon,2.733708356617986,2.9679372773020556,121.00978986179847,2
Medium,63.77345999412034,Medium,19.21434714324332,Medium,Afternoon,2.5509383997648136,3.0063926069117235,121.50020245552898,3
Medium,86.94456126759371,Medium,18.139174152812604,Medium,Afternoon,3.4777824507037485,2.9517372373829787,120.13611544836009,7
Medium,68.78133006931138,Medium,19.699604365113608,Medium,Afternoon,2.7512532027724554,3.0301145872922275,121.48966349556537,2
Medium,62.588961699823855,Medium,15.905943444938957,Medium,Afternoon,2.503558467992954,2.8276652432354927,120.11776347789097,3
Medium,79.55714882348613,Medium,17.1297757584847,Medium,Afternoon,3.1822859529394454,2.8975556561566065,119.9981592963134,3
Medium,84.81702613530759,Medium,18.668276763327608,Medium,Afternoon,3.3926810454123033,2.9790070212082425,120.43937512425364,4
Medium,74.87017881589463,Medium,15.551693692382274,Medium,Afternoon,2.9948071526357856,2.8064884344951997,119.45710032332582,9
Medium,60.41253226732584,Medium,17.19584203899091,Medium,Afternoon,2.4165012906930334,2.9011931085858227,120.79304357799354,3
Medium,63.2276314178965,Medium,19.773409918893066,Medium,Afternoon,2.52910525671586,3.033673799612221,121.7402851401819,5
Medium,82.05777639340768,Medium,16.748228462100556,Medium,Afternoon,3.282311055736307,2.8762857059884976,119.72797459217168,1
Medium,84.72937682251734,Medium,19.99016137609795,Medium,Afternoon,3.3891750729006938,3.0440538220401456,120.96325550342047,4
Medium,73.7203830495789,Medium,18.735404534267833,Medium,Afternoon,2.948815321983156,2.9824142072208026,120.91049833578326,0
Medium,71.81322391245388,Medium,17.782484591616992,Medium,Afternoon,2.8725289564981553,2.9329247649023698,120.5908691627208,1
Medium,76.18721577954985,Medium,18.189049922428897,Medium,Afternoon,3.0474886311819938,2.954339799801236,120.5872297672279,3
Medium,61.2157182017192,Medium,15.923416759824859,Medium,Afternoon,2.448628728068768,2.8286982699515772,120.18095743154385,1
Medium,61.31665807671988,Medium,15.635094701395335,Medium,Afternoon,2.4526663230687955,2.811514602354466,120.03945049576693,2
Medium,63.32848422320703,Medium,19.694312684698886,Medium,Afternoon,2.533139368928281,3.0298589129893014,121.70573193498613,3
Medium,79.97534904790646,Medium,16.45849447548856,Medium,Afternoon,3.1990139619162585,2.8598263196311784,119.67959659513316,4
Medium,83.3324974932748,Medium,18.694994974888182,Medium,Afternoon,3.333299899730992,2.9803645412762605,120.5096164304791,7
Medium,86.33031135281323,Medium,18.56591265822085,Medium,Afternoon,3.453212454112529,2.973788902068453,120.33709876243509,3
Medium,61.694696245853834,Medium,17.23774576511521,Medium,Afternoon,2.4677878498341532,2.9034933895697694,120.760159266724,2
Medium,71.07855279302485,Medium,15.338794915951773,Medium,Afternoon,2.843142111720994,2.7935423361584037,119.50519657754623,3
Medium,60.968079266544436,Medium,19.51724679327968,Medium,Afternoon,2.4387231706617776,3.0212658394332563,121.73140354480428,1
Medium,83.86363176588569,Medium,17.23931851865296,Medium,Afternoon,3.3545452706354273,2.9035796220322556,119.87409170562262,3
Medium,66.53433568128227,Medium,17.62701762560914,Medium,Afternoon,2.661373427251291,2.9246130872902385,120.73553127107061,2
Medium,64.43413362032952,Medium,15.336232091776367,Medium,Afternoon,2.5773653448131806,2.7933854687024073,119.76971840480608,1
Medium,69.38551575347486,Medium,19.166353245956252,Medium,Afternoon,2.7754206301389948,3.004015534725085,121.25670364766168,0
Medium,63.84266816287112,Medium,16.51449591379834,Medium,Afternoon,2.5537067265148448,2.863028875978273,120.35052428131134,4
Medium,66.40546630086469,Medium,16.43623815143409,Medium,Afternoon,2.6562186520345876,2.858550692887714,120.21218689106713,6
Medium,64.01190734745238,Medium,15.519787034901357,Medium,Afternoon,2.560476293898095,2.8045588766599407,119.87599471938144,3
Medium,78.80676424898135,Medium,18.94106354912381,Medium,Afternoon,3.152270569959254,2.9927811005798963,120.78997823467992,3
Medium,88.79287923774127,Medium,19.24970335328835,Medium,Afternoon,3.551715169509651,3.0081401442249187,120.5134059842897,5
Medium,69.40985875158226,Medium,17.612408211600595,Medium,Afternoon,2.7763943500632906,2.923828466451995,120.61423338155268,1
Medium,81.26641922169455,Medium,19.07334166603683,Medium,Afternoon,3.250656768867782,2.9993926494984855,120.7444844271201,4
Medium,69.20868909254372,Medium,15.043387048458003,Medium,Afternoon,2.7683475637017487,2.77529674276875,119.43402637844825,1
Medium,81.73878456473918,Medium,17.07476403563699,Medium,Afternoon,3.269551382589567,2.8945167132230716,119.886582323195,2
Medium,63.95967070665243,Medium,16.016318762188877,Medium,Afternoon,2.5583868282660975,2.8341728108083273,120.11499565820053,1
Medium,77.3710303403832,Medium,16.281680074818272,Medium,Afternoon,3.0948412136153283,2.849646985201698,119.70233466799826,1
Medium,86.76627277709393,Medium,15.690804960394985,Medium,Afternoon,3.4706509110837573,2.8148579666122666,119.04821282181439,4
Medium,80.87624095771338,Medium,17.9850737535093,Medium,Afternoon,3.235049638308535,2.9436530785068387,120.31417498974616,1
Medium,89.35824385797807,Medium,17.416676015153467,Medium,Afternoon,3.574329754319123,2.9132565593397666,119.731722720399,3
Medium,63.15251232577043,Medium,17.19500175262379,Medium,Afternoon,2.526100493030817,2.9011469273885915,120.68307492607792,2
Medium,74.51481296013128,Medium,16.00622656048746,Medium,Afternoon,2.9805925184052513,2.8335795452603376,119.68804384367746,4
Medium,74.07410925563754,Medium,16.87182488735176,Medium,Afternoon,2.9629643702255017,2.883225444122607,120.10283918275535,5
Medium,63.36371639355356,Medium,16.90483679754166,Medium,Afternoon,2.5345486557421424,2.885070888499146,120.54601845225102,1
Medium,66.22232833131949,Medium,19.34108154486588,Medium,Afternoon,2.6488931332527796,3.012642562504005,121.45224736677926,3
Medium,85.7104416156155,Medium,17.4165202910312,Medium,Afternoon,3.42841766462462,2.913248103699861,119.87756716497427,3
Medium,86.80826657553699,Medium,19.453458161102077,Medium,Afternoon,3.47233066302148,3.0181519714248464,120.67288510837729,5
Medium,73.9173738588149,Medium,19.456958240968877,Medium,Afternoon,2.9566949543525958,3.018323080896866,121.18988969282233,3
Medium,87.3123126923433,Medium,17.46577193554682,Medium,Afternoon,3.492492507693732,2.9159188527676596,119.83485831444756,7
Medium,60.73508303692884,Medium,17.654036874721424,Medium,Afternoon,2.4294033214771535,2.9260625770756046,120.97909729512769,5
Medium,71.57976021660295,Medium,18.06787292083107,Medium,Afternoon,2.863190408664118,2.9480048727950448,120.72084857369623,2
Medium,63.67195675142927,Medium,15.022570239639371,Medium,Afternoon,2.546878270057171,2.77399836819936,119.64510867553771,4
Medium,66.25731806290037,Medium,16.9741018919283,Medium,Afternoon,2.650292722516015,2.8889319380711376,120.4611627820531,0
Medium,84.88340030566779,Medium,16.918631498734715,Medium,Afternoon,3.3953360122267116,2.8858410373725496,119.69139228675368,4
Medium,78.75972074533709,Medium,15.54811209678071,Medium,Afternoon,3.1503888298134837,2.8062720226142144,119.29978735110024,4
Medium,61.46455589971527,Medium,15.279851888181899,Medium,Afternoon,2.458582235988611,2.7899282627554847,119.86084386605526,2
Medium,82.72983884213836,Medium,19.198047417462703,Medium,Afternoon,3.309193553685535,3.005585937233192,120.73549394418,3
Medium,68.20188455738497,Medium,18.122313069354973,Medium,Afternoon,2.728075382295399,2.950855876736896,120.87877163159976,2
Medium,88.19245883749481,Medium,16.471420059011834,Medium,Afternoon,3.5276983534997925,2.860566406418421,119.35683289784758,3
Medium,88.43111713268421,Medium,18.295268335957495,Medium,Afternoon,3.5372446853073685,2.959859901913222,120.14163452999841,3
Medium,62.80621499510166,Medium,16.337327729173314,Medium,Afternoon,2.5122485998040665,2.8528618492785816,120.31064619442458,0
Medium,62.09959530734578,Medium,15.782925217466282,Medium,Afternoon,2.483983812293831,2.820362013465926,120.07891229543358,1
Medium,88.12287696566787,Medium,17.879100114372015,Medium,Afternoon,3.524915078626715,2.9380554961477316,119.97952889055513,2
Medium,86.84240729142998,Medium,17.661565705269727,Medium,Afternoon,3.473696291657199,2.9264660989340188,119.93803249981494,7
Medium,88.65854668161448,Medium,17.714414194357776,Medium,Afternoon,3.5463418672645792,2.929294039469634,119.8880104484925,2
Medium,62.38162492728004,Medium,17.111565460723615,Medium,Afternoon,2.4952649970912018,2.8965507099442953,120.67714068246316,1
Medium,88.65198587786074,Medium,18.66695671623769,Medium,Afternoon,3.5460794351144296,2.9789399034121273,120.28543979218259,4
Medium,80.43036806590614,Medium,16.187354195787595,Medium,Afternoon,3.2172147226362457,2.8441738922366318,119.53617641525682,3
Medium,82.30434370514897,Medium,16.73012135381682,Medium,Afternoon,3.2921737482059585,2.8752649646096087,119.70994596867092,7
Medium,86.064417625152,Medium,16.55737557019447,Medium,Afternoon,3.44257670500608,2.8654741220371442,119.48121627129107,3
Medium,73.02490175196432,Medium,18.00315301235166,Medium,Afternoon,2.920996070078573,2.9446049134170997,120.63584323725823,7
Medium,82.06981170409756,Medium,18.435621952731175,Medium,Afternoon,3.2827924681639025,2.967107565476279,120.45406805564633,5
Medium,68.78570513415139,Medium,19.939748073821995,Medium,Afternoon,2.7514282053660555,3.041649174511471,121.58176519072572,4
Medium,73.92121013023433,Medium,16.71555486051113,Medium,Afternoon,2.956848405209373,2.8744430593347525,120.03869606946864,6
Medium,83.10984248544804,Medium,16.59672120013848,Medium,Afternoon,3.3243936994179215,2.8677125892422763,119.61730701452029,1
Medium,75.00271267851335,Medium,16.90132266620193,Medium,Afternoon,3.000108507140534,2.884874602083421,120.07888830952683,1
Medium,78.7483641640784,Medium,18.859780367870332,Medium,Afternoon,3.149934566563136,2.9886965995362544,120.7596382297269,0
Medium,82.4989003401603,Medium,15.651020136375768,Medium,Afternoon,3.2999560136064123,2.8124714840015548,119.19981585840603,4
Medium,62.131420741720476,Medium,19.323449937406032,Medium,Afternoon,2.485256829668819,3.011775388683378,121.6089462797982,5
Medium,87.40188786197629,Medium,15.589431170746183,Medium,Afternoon,3.4960755144790516,2.808765816136898,118.97405101461614,4
Medium,89.65162080629646,Medium,19.998795932456215,Medium,Afternoon,3.5860648322518585,3.044465099529916,120.76965596398746,3
Medium,71.06878648121496,Medium,15.05998823734091,Medium,Afternoon,2.8427514592485985,2.776330976098728,119.36789634954121,1
Medium,75.52227906046821,Medium,15.02209654449465,Medium,Afternoon,3.0208911624187285,2.773968803520286,119.17085926574356,3
Medium,67.49192353348364,Medium,19.137793530017433,Medium,Afternoon,2.6996769413393458,3.0025983246857453,121.32110965614662,2
Medium,74.16453641626833,Medium,16.32809019850618,Medium,Afternoon,2.9665814566507334,2.8523288956067088,119.85204970820294,3
Medium,83.04666071005641,Medium,15.244510887192186,Medium,Afternoon,3.3218664284022568,2.7877550601539234,118.98017405282913,3
Medium,77.35895754393034,Medium,15.8239158287762,Medium,Afternoon,3.094358301757214,2.822801435343197,119.48805318098837,2
Medium,84.77602781101812,Medium,18.90056357558322,Medium,Afternoon,3.391041112440725,2.9907480517104985,120.53494330124326,4
Medium,62.714009433598854,Medium,19.220940826849315,Medium,Afternoon,2.508560377343954,3.006718742027631,121.5451895588771,1
Medium,82.01240624458654,Medium,15.91625530695381,Medium,Afternoon,3.2804962497834618,2.8282750121278113,119.34570384723902,2
Medium,65.30426274697564,Medium,16.6953649655891,Medium,Afternoon,2.6121705098790255,2.873302738935905,120.37425140160822,2
Medium,72.16396742953165,Medium,18.797883406704212,Medium,Afternoon,2.886558697181266,2.985575033335119,120.99804156949968,4
Medium,86.0502048428216,Medium,19.665917092383836,Medium,Afternoon,3.442008193712864,3.028485825995857,120.78587841425399,3
Medium,75.1455616838149,Medium,16.150046396929294,Medium,Afternoon,3.0058224673525964,2.842000878968598,119.73018456439618,2
Medium,69.2886491629551,Medium,17.01008168205091,Medium,Afternoon,2.771545966518204,2.890931694549646,120.35590758987897,1
Medium,82.96680787713936,Medium,16.976058811869223,Medium,Afternoon,3.3186723150855744,2.889040806565995,119.79365413744239,5
Medium,79.83347277466657,Medium,17.030160319769305,Medium,Afternoon,3.1933389109866632,2.8920459290098206,119.94302852109189,4
Medium,77.78098664127995,Medium,17.302371443976245,Medium,Afternoon,3.1112394656511984,2.907030638554219,120.14500564278256,3
Medium,80.99119283851611,Medium,17.788998779178222,Medium,Afternoon,3.2396477135406445,2.9332715272360375,120.22652450434765,0
Medium,61.45575690236609,Medium,17.850595005241132,Medium,Afternoon,2.4582302760946435,2.936544478660629,121.03412555319039,1
Medium,75.21620802330341,Medium,19.25567687752851,Medium,Afternoon,3.0086483209321364,3.008435093895774,121.05883243023405,0
Medium,68.27381722805418,Medium,19.599601091730204,Medium,Afternoon,2.7309526891221676,3.025271711128925,121.47122099990924,1
Medium,75.2214499979798,Medium,15.75839681574439,Medium,Afternoon,3.0088579999191922,2.8188994350934893,119.54233748082873,0
Medium,75.07761305233501,Medium,18.675650944945296,Medium,Afternoon,3.0031045220934005,2.9793818786326827,120.83195050696807,3
Medium,79.93291488675459,Medium,15.959883887919121,Medium,Afternoon,3.1973165954701837,2.8308507841091375,119.44948967740291,4
Medium,79.6830289956705,Medium,18.197310426807086,Medium,Afternoon,3.18732115982682,2.954770187284214,120.45084033844688,5
Medium,75.38727513132538,Medium,17.622542409773196,Medium,Afternoon,3.0154910052530153,2.924372804406187,120.37949142999648,7
Medium,83.14275863472369,Medium,15.69338169077551,Medium,Afternoon,3.3257103453889476,2.8150123349311698,119.19438833406042,2
Medium,71.05869079150779,Medium,15.437162612071052,Medium,Afternoon,2.8423476316603113,2.7995447842259513,119.55401064214729,4
Medium,64.3345470574008,Medium,17.68059813480502,Medium,Afternoon,2.573381882296032,2.927485452352574,120.84650173652456,1
Medium,63.099260090920346,Medium,16.14674886970557,Medium,Afternoon,2.523970403636814,2.8418085853616737,120.21049827925658,4
Medium,82.64743123069461,Medium,15.5281987018694,Medium,Afternoon,3.3058972492277845,2.8050679344413556,119.13464622630306,3
Medium,83.0753915015013,Medium,15.858618669808594,Medium,Afternoon,3.3230156600600522,2.824862019787215,119.27588049823767,4
Medium,84.62794115397524,Medium,16.447367596121758,Medium,Afternoon,3.38511764615901,2.8591887831783698,119.48839261926794,6
Medium,62.09011700439673,Medium,18.53027120435586,Medium,Afternoon,2.483604680175869,2.9719656313439295,121.29212037057556,3
Medium,76.8065966118369,Medium,16.00430036540079,Medium,Afternoon,3.072263864473476,2.833466274737189,119.59546633342404,6
Medium,67.17796599358797,Medium,19.115467956413188,Medium,Afternoon,2.687118639743519,3.001489069183506,121.32479391372453,0
Medium,83.92979666435482,Medium,18.879539739262533,Medium,Afternoon,3.357191866574193,2.989691049011853,120.56033652552063,3
Medium,81.01760324748996,Medium,18.573494412012824,Medium,Afternoon,3.240704129899598,2.9741763251008564,120.55270647090725,5
Medium,73.02176332176705,Medium,18.97675710563575,Medium,Afternoon,2.920870532870682,2.994569453021959,121.035685091305,5
Medium,65.41623532327873,Medium,17.43913653925607,Medium,Afternoon,2.616649412931149,2.9144753916121506,120.69915371996605,4
Medium,64.86191970538644,Medium,16.454208900890283,Medium,Afternoon,2.5944767882154576,2.8595808173236885,120.28216975037405,1
Medium,83.59963529578404,Medium,15.318943584613194,Medium,Afternoon,3.343985411831362,2.792326616105822,118.9946275170152,2
Medium,86.44514021821003,Medium,19.81864889298731,Medium,Afternoon,3.457805608728401,3.035849166411875,120.8289877225666,3
Medium,63.773766543337686,Medium,17.775561856262676,Medium,Afternoon,2.5509506617335074,2.9325561229687525,120.9094983220165,2
Medium,89.36558897012144,Medium,18.629799501119102,Medium,Afternoon,3.5746235588048574,2.97704879433499,120.24176679587507,6
Medium,73.65033760303109,Medium,19.743813275255167,Medium,Afternoon,2.9460135041212436,3.0322480468101567,121.31197087036001,5
Medium,81.03814774553497,Medium,16.655849201626175,Medium,Afternoon,3.241525909821399,2.8710671280041744,119.72701111421199,2
Medium,81.90371231012071,Medium,15.812184750304914,Medium,Afternoon,3.2761484924048285,2.8221039062750255,119.30068275779537,4
Medium,79.60312356506313,Medium,15.298184323519921,Medium,Afternoon,3.184124942602525,2.7910537104131596,119.14430474070275,2
Medium,77.92272097322966,Medium,15.353026929829635,Medium,Afternoon,3.1169088389291866,2.794413013531117,119.23839526931974,3
Medium,66.15470443876828,Medium,19.70828692535499,Medium,Afternoon,2.646188177550731,3.0305339547170367,121.59808346018556,3
Medium,78.36677577935278,Medium,19.851855006949137,Medium,Afternoon,3.1346710311741113,3.0374429134455214,121.16487227639007,3
Medium,86.45225650363943,Medium,19.873383950597646,Medium,Afternoon,3.4580902601455774,3.038474852199949,120.84970855745401,4
Medium,76.40332041680628,Medium,18.23268786986537,Medium,Afternoon,3.0561328166722515,2.95661132465709,120.59675778058448,2
Medium,88.70476679773212,Medium,19.01807964004481,Medium,Afternoon,3.548190671909285,2.996635847210574,120.4248961057753,1
Medium,78.72927313776295,Medium,15.90314267728955,Medium,Afternoon,3.149170925510518,2.8274995618771923,119.47082556950701,4
Medium,87.42332638127776,Medium,19.543180142399095,Medium,Afternoon,3.4969330552511106,3.0225290193124312,120.68329909924834,2
Medium,75.7204266233034,Medium,19.108627358866563,Medium,Afternoon,3.0288170649321358,3.001148944809846,120.98037449354663,2
Medium,64.0721840559386,Medium,15.447360135247438,Medium,Afternoon,2.5628873622375443,2.8001649862329328,119.83843252762591,1
Medium,84.87806981354991,Medium,17.31564592503341,Medium,Afternoon,3.3951227925419967,2.907755663150984,119.86692251266588,6
Medium,77.75601007521226,Medium,17.201580375550332,Medium,Afternoon,3.1102404030084903,2.9015084241343585,120.10182699006637,1
Medium,73.08279891982177,Medium,18.254338601607234,Medium,Afternoon,2.9233119567928707,2.9577364172407825,120.73857938113339,4
Medium,89.25018179308196,Medium,15.225452690231586,Medium,Afternoon,3.5700072717232785,2.786581162985623,118.7226420321617,2
Medium,73.04011697892334,Medium,18.205820649914333,Medium,Afternoon,2.9216046791569337,2.955213391940082,120.72010245636372,1
Medium,77.37352393465204,Medium,16.160012919003552,Medium,Afternoon,3.0949409573860818,2.8425818469152175,119.64571381793566,3
Medium,70.43990256071078,Medium,16.974081684309006,Medium,Afternoon,2.817596102428431,2.8889308138074177,120.29385040803092,4
Medium,87.35211821235845,Medium,17.070743397305048,Medium,Afternoon,3.494084728494338,2.8942942436198447,119.66026922046441,0
Medium,80.04288546254588,Medium,18.020013995222577,Medium,Afternoon,3.2017154185018355,2.945491792933092,120.3622189249629,3
Medium,71.94366666112224,Medium,16.04925689196808,Medium,Afternoon,2.8777466664448896,2.8361066187309207,119.81110628340247,6
Medium,80.91885476474756,Medium,17.824346879463846,Medium,Afternoon,3.2367541905899024,2.935151078766106,120.24445443953894,3
Medium,74.46841777408227,Medium,18.396771404058914,Medium,Afternoon,2.978736710963291,2.965106629748336,120.7421163270234,3
Medium,81.17357110823053,Medium,15.341288167999075,Medium,Afternoon,3.2469428443292214,2.793694921575383,119.10261652827384,0
Medium,60.97904058984197,Medium,18.157522888215954,Medium,Afternoon,2.439161623593679,2.9526954786008948,121.18240220521348,3
Medium,78.49962386978943,Medium,15.016144425761256,Medium,Afternoon,3.1399849547915775,2.7735972401246927,119.04879296620597,3
Medium,82.9065882515486,Medium,16.328709357753546,Medium,Afternoon,3.316263530061944,2.852364626502542,119.50265348195839,4
Medium,62.75673729811526,Medium,17.704907372946106,Medium,Afternoon,2.5102694919246105,2.928785915793521,120.92001783442355,1
Medium,65.61593830695982,Medium,19.404849443625373,Medium,Afternoon,2.624637532278393,3.0157725904245387,121.50154319111792,7
Medium,86.65130829174713,Medium,17.343446208767887,Medium,Afternoon,3.4660523316698852,2.9092723558700633,119.80812651529062,5
Medium,67.68943694998113,Medium,18.66914274114747,Medium,Afternoon,2.707577477999245,2.979051049404851,121.12483091723956,1
Medium,65.4491339788637,Medium,15.756767234051608,Medium,Afternoon,2.617965359154548,2.8188021906526357,119.93245216606653,1
Medium,66.23102810675468,Medium,17.72688247906804,Medium,Afternoon,2.649241124270187,2.9299600572777194,120.79043933395157,1
Medium,87.20373101498853,Medium,18.485587592361927,Medium,Afternoon,3.4881492405995416,2.969675094474652,120.26925151519768,4
Medium,82.56448228076766,Medium,16.857936779689673,Medium,Afternoon,3.302579291230707,2.882448046921308,119.75700508413976,5
Medium,83.86338435179722,Medium,17.92512339772273,Medium,Afternoon,3.354535374071889,2.940490319657485,120.169387183188,7
Medium,87.36613900166668,Medium,16.355817104456452,Medium,Afternoon,3.4946455600666675,2.8539277299949184,119.33677627989267,1
Medium,77.59079890114832,Medium,15.239234993708537,Medium,Afternoon,3.1036319560459327,2.78743022732526,119.19580986255615,0
Medium,79.18088019397226,Medium,17.266936737188505,Medium,Afternoon,3.1672352077588903,2.9050926900591474,120.07350631271429,3
Medium,76.15535039783826,Medium,16.82952194946887,Medium,Afternoon,3.0462140159135305,2.880855619932262,120.00063094354456,3
Medium,75.70780882560489,Medium,15.982175018473917,Medium,Afternoon,3.0283123530241953,2.832164265640771,119.62900177210197,2
Medium,74.83200147922368,Medium,19.357556308157772,Medium,Afternoon,2.993280059168947,3.0134521603215663,121.11433722340358,6
